city,date,pm2.5,pm10,no,no2,nox,nh3,co,so2,o3,benzene,toluene,xylene,aqi,aqi_bucket,pm_ratio
Brajrajnagar,2018-06-24,43.18,84.77,4.78,12.92,17.69,6.5,2.59,12.6,12.76,1.76,,,109.0,Moderate,0.5087781312595735
Brajrajnagar,2018-06-25,30.19,70.34,2.99,12.35,15.34,5.92,2.5,12.75,18.13,1.29,,,108.0,Moderate,0.4285917092561045
Brajrajnagar,2018-06-26,30.66,53.71,4.93,10.81,15.74,5.84,2.5,12.38,7.73,0.7,,,107.0,Moderate,0.5697825682958557
Brajrajnagar,2018-06-27,22.36,43.09,6.22,8.51,14.74,5.69,2.57,12.18,6.19,1.12,,,108.0,Moderate,0.5177124334336651
Brajrajnagar,2018-06-28,18.95,38.45,4.01,7.8,11.8,5.04,2.48,12.34,10.2,0.56,,,108.0,Moderate,0.49156939040207515
Brajrajnagar,2018-06-29,32.68,63.16,5.91,9.4,15.3,5.0,2.52,12.43,9.39,0.72,,,107.0,Moderate,0.5165981662978185
Brajrajnagar,2018-06-30,46.65,94.54,6.6,10.23,16.84,4.88,2.6,12.53,10.8,1.59,,,109.0,Moderate,0.4929205409974641
Brajrajnagar,2018-07-01,45.42,76.09,5.22,11.47,16.7,5.0,2.68,12.93,11.71,2.96,,,111.0,Moderate,0.5961412258826618
Brajrajnagar,2018-07-02,30.04,53.49,3.47,9.57,13.04,4.76,2.46,12.34,11.21,0.67,,,106.0,Moderate,0.5605523418548236
Brajrajnagar,2018-07-03,38.52,55.35,5.09,11.42,16.5,5.24,2.71,12.88,9.38,3.53,,,111.0,Moderate,0.6946798917944094
Brajrajnagar,2018-07-04,36.48,62.09,5.99,10.39,16.28,4.94,2.43,12.62,8.97,1.2,,,108.0,Moderate,0.5865894838398455
Brajrajnagar,2018-07-05,31.92,63.99,4.54,11.38,15.92,4.76,2.14,12.69,9.16,1.01,,,103.0,Moderate,0.4980496177250741
Brajrajnagar,2018-07-06,37.85,78.56,4.67,10.43,15.1,4.64,2.17,12.43,9.26,1.08,,,103.0,Moderate,0.48118484617340457
Brajrajnagar,2018-07-07,49.42,93.84,5.61,10.53,16.13,4.76,2.27,12.59,10.13,1.34,,,104.0,Moderate,0.526080476900149
Brajrajnagar,2018-07-08,31.45,53.03,4.7,9.56,14.25,4.56,2.19,12.7,8.26,0.68,,,103.0,Moderate,0.5919442875964614
Brajrajnagar,2018-07-09,29.41,49.46,4.55,9.23,13.78,4.38,2.14,12.59,7.95,0.6,,,102.0,Moderate,0.5934221146085552
Brajrajnagar,2018-07-10,27.87,50.74,5.23,9.72,14.95,4.48,2.22,12.64,7.22,0.98,,,104.0,Moderate,0.5481904012588513
Brajrajnagar,2018-07-11,29.38,49.42,6.44,9.99,16.42,4.37,2.3,12.73,6.93,1.19,,,104.0,Moderate,0.5932956381260096
Brajrajnagar,2018-07-12,30.48,44.06,4.76,9.6,14.36,4.88,2.28,12.93,7.72,1.15,,,105.0,Moderate,0.6902173913043478
Brajrajnagar,2018-07-13,29.94,43.49,3.96,9.26,13.22,6.46,2.27,12.87,8.68,1.64,,,105.0,Moderate,0.6868547832071575
Brajrajnagar,2018-07-14,25.35,37.98,3.73,7.72,11.45,7.8,2.08,12.27,8.23,0.5,,,102.0,Moderate,0.6657037815126051
Brajrajnagar,2018-07-15,13.0,23.51,3.75,5.59,9.34,7.3,2.0,11.95,7.14,0.36,,,101.0,Moderate,0.5506141465480728
Brajrajnagar,2018-07-16,17.13,25.16,5.52,7.81,13.31,6.94,2.07,12.26,6.28,0.44,,,101.0,Moderate,0.678147268408551
Brajrajnagar,2018-07-17,21.11,24.46,4.36,8.66,13.03,6.69,2.22,12.85,7.71,1.96,,,104.0,Moderate,0.8595276872964168
Brajrajnagar,2018-07-18,28.94,38.86,4.84,8.29,13.13,6.25,2.13,12.68,6.81,1.2,,,102.0,Moderate,0.7428131416837782
Brajrajnagar,2018-07-19,30.5,50.63,7.18,10.79,17.98,5.82,2.14,13.03,6.32,1.11,,,103.0,Moderate,0.6012221565148826
Brajrajnagar,2018-07-20,35.52,63.88,7.19,9.32,16.51,5.59,1.94,12.49,6.27,0.84,,,100.0,Satisfactory,0.5551734917161613
Brajrajnagar,2018-07-21,19.23,30.91,5.57,8.89,14.46,5.13,0.37,12.28,6.39,0.29,,,71.0,Satisfactory,0.6201225411157691
Brajrajnagar,2018-07-22,18.05,22.7,5.77,8.37,14.14,4.93,0.0,12.24,6.61,0.25,,,34.0,Good,0.7916666666666666
Brajrajnagar,2018-07-23,19.71,26.98,4.23,8.59,12.81,5.05,0.0,12.58,8.39,0.99,,,29.0,Good,0.7278434268833087
Brajrajnagar,2018-07-24,28.03,47.39,6.05,10.14,16.18,4.87,0.0,12.83,7.14,1.05,,,43.0,Good,0.5902295220046325
Brajrajnagar,2018-07-25,33.52,62.91,7.18,9.71,16.88,4.56,0.0,12.59,6.57,0.49,,,56.0,Satisfactory,0.5319790509442947
Brajrajnagar,2018-07-26,24.83,39.98,6.94,8.78,15.73,4.4,0.0,12.34,6.54,0.64,,,54.0,Satisfactory,0.6195109780439122
Brajrajnagar,2018-07-27,42.07,73.54,8.07,8.66,16.72,4.43,0.0,12.33,5.27,0.39,,,52.0,Satisfactory,0.5712927756653993
Brajrajnagar,2018-07-28,42.07,77.33,6.85,9.44,16.31,4.27,0.0,12.46,5.78,0.41,,,77.0,Satisfactory,0.5433294588660726
Brajrajnagar,2018-07-29,42.02,65.44,7.68,8.22,15.9,4.31,0.0,12.36,5.45,0.66,,,73.0,Satisfactory,0.6411351846200795
Brajrajnagar,2018-07-30,52.31,92.27,5.49,9.76,15.26,4.4,0.0,12.6,7.02,0.74,,,84.0,Satisfactory,0.5663094078163907
Brajrajnagar,2018-07-31,45.8,85.4,5.35,9.41,14.74,4.57,0.0,12.51,7.16,0.53,,,85.0,Satisfactory,0.535672514619883
Brajrajnagar,2018-08-01,37.79,54.85,5.95,8.87,14.81,4.77,0.0,12.32,5.51,0.71,,,74.0,Satisfactory,0.6877161055505004
Brajrajnagar,2018-08-02,52.27,104.18,5.75,10.24,15.99,4.52,0.0,12.41,5.76,0.37,,,73.0,Satisfactory,0.501246643651707
Brajrajnagar,2018-08-03,70.94,122.95,7.85,11.1,18.95,4.74,0.0,12.86,6.29,1.01,,,122.0,Moderate,0.5765136123527022
Brajrajnagar,2018-08-04,87.09,133.51,8.56,9.83,18.37,4.67,0.0,12.57,7.04,0.5,,,151.0,Moderate,0.6518224683781155
Brajrajnagar,2018-08-05,52.13,134.21,5.68,9.64,15.31,4.59,0.0,12.66,6.7,0.25,,,164.0,Moderate,0.38813193358647907
Brajrajnagar,2018-08-06,51.65,98.18,11.12,7.82,18.93,4.78,0.0,12.58,4.2,0.39,,,109.0,Moderate,0.5255392755392755
Brajrajnagar,2018-08-07,28.62,46.5,8.08,6.61,14.68,4.58,0.0,12.3,4.72,0.22,,,81.0,Satisfactory,0.6141630901287554
Brajrajnagar,2018-08-08,17.97,30.25,6.15,7.62,13.77,4.51,0.0,12.58,5.05,0.15,,,31.0,Good,0.5920922570016474
Brajrajnagar,2018-08-09,33.1,49.71,7.2,8.73,15.92,4.78,0.0,12.67,5.75,0.57,,,41.0,Good,0.6645251957438265
Brajrajnagar,2018-08-10,49.75,82.53,9.65,8.93,18.58,4.77,0.0,12.92,5.88,0.87,,,68.0,Satisfactory,0.6020815684376135
Brajrajnagar,2018-08-11,58.33,86.3,8.79,9.73,18.51,4.63,0.0,13.08,5.7,1.08,,,96.0,Satisfactory,0.6751157407407408
Brajrajnagar,2018-08-12,50.37,66.92,4.49,8.53,13.01,4.36,0.0,12.96,7.14,0.38,,,89.0,Satisfactory,0.7515666965085049
Brajrajnagar,2018-08-13,29.61,59.97,4.75,7.5,12.25,4.25,0.0,12.52,6.13,0.23,,,71.0,Satisfactory,0.4929249209255868
Brajrajnagar,2018-08-14,29.5,40.83,7.11,6.45,13.56,4.23,0.0,12.29,4.97,0.52,,,54.0,Satisfactory,0.7207427314927926
Brajrajnagar,2018-08-15,12.71,24.15,4.34,5.31,9.64,4.07,0.0,12.01,5.62,0.17,,,39.0,Good,0.5241237113402062
Brajrajnagar,2018-08-16,13.45,26.39,5.57,7.31,12.89,3.92,0.0,12.23,4.43,0.1,,,22.0,Good,0.5077387693469233
Brajrajnagar,2018-08-17,25.56,40.18,6.88,8.27,15.15,3.95,0.0,12.83,4.82,0.26,,,29.0,Good,0.634558093346574
Brajrajnagar,2018-08-18,29.74,42.93,8.33,7.62,15.93,3.95,0.0,12.86,5.33,0.69,,,54.0,Satisfactory,0.6911457122937484
Brajrajnagar,2018-08-19,28.27,44.95,4.53,8.36,12.89,3.79,0.2,12.88,5.71,0.44,,,54.0,Satisfactory,0.6275249722530521
Brajrajnagar,2018-08-20,18.07,25.99,4.34,7.01,11.36,4.01,0.16,12.55,4.91,0.24,,,82.0,Satisfactory,0.6926025297048678
Brajrajnagar,2018-08-21,18.22,26.34,4.28,7.29,11.58,3.85,0.03,12.58,5.99,0.11,,,38.0,Good,0.68910741301059
Brajrajnagar,2018-08-22,18.75,35.7,5.93,7.17,13.11,3.86,0.31,12.17,4.16,0.08,,,79.0,Satisfactory,0.5237430167597765
Brajrajnagar,2018-08-23,36.16,55.98,6.87,8.58,15.44,3.78,0.32,12.32,4.43,0.22,,,76.0,Satisfactory,0.644793152639087
Brajrajnagar,2018-08-24,32.24,54.51,8.23,9.2,17.42,4.37,0.1,12.54,3.84,0.27,,,75.0,Satisfactory,0.5903680644570591
Brajrajnagar,2018-08-25,36.63,42.47,10.47,7.38,17.84,4.7,0.45,12.66,3.71,0.29,,,88.0,Satisfactory,0.8604651162790699
Brajrajnagar,2018-08-26,27.29,38.33,11.51,6.03,17.54,4.67,0.13,12.3,3.41,0.29,,,70.0,Satisfactory,0.7101223002862347
Brajrajnagar,2018-08-27,32.51,46.53,9.47,6.8,16.27,4.46,0.17,12.65,3.83,0.45,,,72.0,Satisfactory,0.6971906497962684
Brajrajnagar,2018-08-28,32.66,42.14,11.68,7.04,18.71,4.56,0.14,12.63,3.8,0.47,,,63.0,Satisfactory,0.7732007575757575
Brajrajnagar,2018-08-29,38.0,53.97,9.11,7.64,16.74,4.54,0.25,12.59,4.85,0.52,,,65.0,Satisfactory,0.7027926761605326
Brajrajnagar,2018-08-30,40.63,64.24,7.7,7.08,14.76,4.5,0.02,12.42,4.6,0.34,,,82.0,Satisfactory,0.6314889648741064
Brajrajnagar,2018-08-31,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-09-01,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-09-02,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-09-03,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-09-04,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-09-05,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-09-06,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-09-07,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-09-08,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-09-09,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-09-10,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-09-11,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-09-12,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-09-13,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-09-14,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-09-15,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-09-16,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-09-17,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-09-18,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-09-19,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-09-20,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-09-21,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-09-22,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-09-23,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-09-24,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-09-25,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-09-26,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-09-27,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-09-28,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-09-29,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-09-30,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-10-01,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-10-02,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-10-03,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-10-04,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-10-05,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-10-06,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-10-07,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-10-08,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-10-09,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-10-10,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-10-11,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-10-12,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-10-13,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-10-14,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-10-15,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-10-16,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-10-17,0.0,164.39,8.11,19.25,27.35,5.17,0.0,13.61,15.37,0.34,,,0.0,,0.0
Brajrajnagar,2018-10-18,0.0,151.07,15.0,14.44,29.43,5.23,0.0,13.53,11.13,0.58,,,135.0,Moderate,0.0
Brajrajnagar,2018-10-19,0.0,150.92,17.35,13.22,30.57,5.32,0.0,13.3,8.04,0.96,,,133.0,Moderate,0.0
Brajrajnagar,2018-10-20,0.0,123.54,12.92,10.15,23.06,5.1,0.0,12.86,6.24,0.52,,,128.0,Moderate,0.0
Brajrajnagar,2018-10-21,0.0,120.15,13.59,10.66,24.24,4.86,0.0,12.79,5.71,0.41,,,112.0,Moderate,0.0
Brajrajnagar,2018-10-22,0.0,129.42,14.41,12.16,26.57,5.78,0.0,13.07,8.09,0.98,,,120.0,Moderate,0.0
Brajrajnagar,2018-10-23,0.0,100.23,12.17,10.61,20.07,7.09,0.9,13.05,7.18,0.12,,,112.0,Moderate,0.0
Brajrajnagar,2018-10-24,6.6,102.69,12.98,15.43,21.14,10.53,2.76,12.65,8.21,0.07,,,141.0,Moderate,0.0642085806012258
Brajrajnagar,2018-10-25,9.59,115.07,14.71,19.83,26.35,16.29,0.34,13.42,8.96,0.38,,,107.0,Moderate,0.0832682122080403
Brajrajnagar,2018-10-26,0.0,109.32,14.8,17.1,27.03,24.21,0.31,12.61,8.9,0.43,,,110.0,Moderate,0.0
Brajrajnagar,2018-10-27,0.0,111.84,16.46,20.64,26.71,19.82,0.29,12.67,9.39,0.61,,,103.0,Moderate,0.0
Brajrajnagar,2018-10-28,0.0,104.53,16.86,20.31,31.6,17.22,0.45,12.82,9.47,0.62,,,112.0,Moderate,0.0
Brajrajnagar,2018-10-29,0.0,106.58,18.56,21.39,27.74,15.95,0.49,12.95,12.37,0.76,,,100.0,Satisfactory,0.0
Brajrajnagar,2018-10-30,73.58,92.89,17.25,27.27,27.01,18.64,0.48,12.36,7.85,0.41,,,99.0,Satisfactory,0.7912678782664803
Brajrajnagar,2018-10-31,28.82,59.73,17.79,18.61,24.79,19.24,0.41,12.23,6.54,0.25,,,79.0,Satisfactory,0.48169814474343975
Brajrajnagar,2018-11-01,50.79,89.2,25.31,18.96,34.02,16.21,0.45,12.63,7.49,0.24,,,59.0,Satisfactory,0.5687569988801792
Brajrajnagar,2018-11-02,70.44,113.42,22.93,22.23,31.54,14.44,0.49,12.92,9.02,0.52,,,101.0,Moderate,0.620507399577167
Brajrajnagar,2018-11-03,69.02,111.27,24.29,19.93,39.44,13.21,0.55,13.67,7.43,0.64,,,165.0,Moderate,0.6197360150848523
Brajrajnagar,2018-11-04,73.08,115.6,28.51,24.11,39.82,12.17,0.57,14.14,9.8,0.66,,,130.0,Moderate,0.6316335350043216
Brajrajnagar,2018-11-05,70.58,110.05,24.47,25.09,33.03,11.46,0.57,13.59,11.38,0.7,,,141.0,Moderate,0.6407625964593736
Brajrajnagar,2018-11-06,81.34,120.17,24.28,28.78,35.01,11.32,0.6,13.52,10.85,0.83,,,171.0,Moderate,0.6763116321609712
Brajrajnagar,2018-11-07,122.91,159.59,15.41,17.2,26.43,11.08,0.51,12.92,11.98,0.59,,,187.0,Moderate,0.7696787525831298
Brajrajnagar,2018-11-08,114.48,157.27,12.45,22.22,26.72,11.23,0.53,13.29,8.92,0.51,,,305.0,Very Poor,0.7274575840376184
Brajrajnagar,2018-11-09,92.79,146.0,15.77,22.49,27.78,13.6,0.61,13.33,15.05,0.69,,,279.0,Poor,0.6351129363449692
Brajrajnagar,2018-11-10,102.24,155.04,15.63,24.57,41.39,14.29,0.7,13.28,9.18,0.88,,,213.0,Poor,0.6590176614670621
Brajrajnagar,2018-11-11,101.38,145.63,19.53,25.77,35.7,13.05,0.79,13.44,9.73,1.02,,,231.0,Poor,0.6956700747958554
Brajrajnagar,2018-11-12,93.46,141.34,22.49,23.48,38.7,12.58,0.85,14.05,7.59,1.2,,,222.0,Poor,0.660774886877828
Brajrajnagar,2018-11-13,92.06,143.86,24.7,23.18,34.2,11.97,0.85,13.31,7.22,0.88,,,194.0,Moderate,0.6394831897749375
Brajrajnagar,2018-11-14,99.58,164.79,20.09,25.17,32.23,11.46,0.96,13.51,9.18,1.13,,,220.0,Poor,0.6039177633573898
Brajrajnagar,2018-11-15,86.54,142.06,21.13,16.03,28.04,11.27,1.09,13.43,3.81,1.44,,,237.0,Poor,0.6087507034327518
Brajrajnagar,2018-11-16,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-11-17,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-11-18,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-11-19,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-11-20,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-11-21,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-11-22,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-11-23,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-11-24,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-11-25,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-11-26,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-11-27,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-11-28,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-11-29,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-11-30,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-12-01,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-12-02,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-12-03,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-12-04,0.0,0.0,,,,,,,,,,,0.0,,0.0
Brajrajnagar,2018-12-05,128.64,223.86,21.21,28.0,41.76,54.24,1.29,15.16,9.16,0.0,,,0.0,,0.5743882836220753
Brajrajnagar,2018-12-06,128.42,192.96,19.81,23.62,38.45,53.31,1.36,15.05,7.28,6.08,,,308.0,Very Poor,0.6651818087641147
Brajrajnagar,2018-12-07,106.56,174.97,16.89,23.87,34.84,50.44,1.37,14.31,7.71,17.33,,,286.0,Poor,0.6086708173873309
Brajrajnagar,2018-12-08,92.9,155.62,15.28,20.18,33.55,75.35,1.29,13.7,8.45,35.32,,,214.0,Poor,0.5965836116105832
Brajrajnagar,2018-12-09,107.16,166.89,16.46,24.5,36.95,86.39,1.45,14.31,7.11,46.59,,,229.0,Poor,0.6417150727588479
Brajrajnagar,2018-12-10,101.21,160.22,17.97,29.48,41.17,68.07,1.48,15.63,6.76,55.57,,,255.0,Poor,0.6312999001996008
Brajrajnagar,2018-12-11,95.17,139.71,22.75,21.83,40.13,68.04,1.47,13.89,6.18,29.96,,,228.0,Poor,0.6807095343680709
Brajrajnagar,2018-12-12,110.42,158.99,26.6,18.39,41.2,66.8,1.59,14.13,5.94,25.07,,,235.0,Poor,0.6940725375573574
Brajrajnagar,2018-12-13,119.8,174.11,23.3,16.98,37.49,46.7,1.57,14.26,4.37,27.33,,,284.0,Poor,0.6876757935824579
Brajrajnagar,2018-12-14,119.32,179.41,23.24,17.39,36.55,53.39,1.66,14.16,5.71,26.91,,,306.0,Very Poor,0.6646983454960727
Brajrajnagar,2018-12-15,88.44,151.27,17.58,18.32,32.59,48.19,1.4,13.53,7.16,14.54,,,233.0,Poor,0.584263724648213
Brajrajnagar,2018-12-16,63.54,99.01,13.15,16.44,27.25,46.91,1.27,12.87,8.05,19.65,,,158.0,Moderate,0.6411058419937443
Brajrajnagar,2018-12-17,37.47,50.51,8.89,12.82,18.6,46.53,1.21,12.9,7.78,12.44,,,94.0,Satisfactory,0.7403675163011263
Brajrajnagar,2018-12-18,36.58,47.74,13.86,10.97,22.92,45.58,1.2,12.85,7.04,8.73,,,63.0,Satisfactory,0.7646321070234113
Brajrajnagar,2018-12-19,87.16,123.32,34.06,11.31,43.06,45.3,1.5,13.48,5.18,13.15,,,111.0,Moderate,0.7062064495219575
Brajrajnagar,2018-12-20,86.88,140.22,25.98,17.27,36.79,46.29,1.52,13.38,5.38,18.51,,,177.0,Moderate,0.6191562143671607
Brajrajnagar,2018-12-21,102.7,176.7,26.75,18.41,40.47,41.28,1.54,13.76,6.14,16.14,,,228.0,Poor,0.5808823529411765
Brajrajnagar,2018-12-22,91.97,155.4,24.47,16.85,37.9,47.86,1.5,13.48,5.93,14.76,,,224.0,Poor,0.5914469453376205
Brajrajnagar,2018-12-23,62.66,110.94,31.2,19.9,34.6,33.79,1.51,13.89,5.68,14.71,,,192.0,Moderate,0.5643011527377522
Brajrajnagar,2018-12-24,79.99,145.42,21.01,23.07,38.21,43.89,2.25,14.08,7.09,19.03,,,119.0,Moderate,0.5496838922484882
Brajrajnagar,2018-12-25,104.88,179.97,30.26,22.17,47.69,45.27,2.27,13.95,6.01,16.81,,,227.0,Poor,0.5824401621591603
Brajrajnagar,2018-12-26,105.37,185.94,28.88,23.12,44.14,44.23,2.36,13.92,5.94,14.02,,,240.0,Poor,0.56638357342507
Brajrajnagar,2018-12-27,92.57,157.2,27.42,21.17,45.81,40.39,2.4,13.81,6.5,13.17,,,238.0,Poor,0.5884933248569613
Brajrajnagar,2018-12-28,65.79,111.43,16.09,25.65,34.56,51.14,2.3,13.59,7.55,10.17,,,178.0,Moderate,0.5898861292925671
Brajrajnagar,2018-12-29,87.11,154.42,17.82,24.13,38.96,43.57,2.47,13.66,9.49,12.78,,,132.0,Moderate,0.5637457934247995
Brajrajnagar,2018-12-30,91.29,154.7,20.43,24.46,40.71,47.48,2.46,13.88,8.52,12.15,,,200.0,Moderate,0.5897286821705428
Brajrajnagar,2018-12-31,113.28,187.85,23.93,26.53,45.54,62.13,2.7,14.5,7.55,17.54,,,236.0,Poor,0.6027134876296888
Brajrajnagar,2019-01-01,122.13,193.0,22.92,23.24,45.11,59.95,2.82,14.38,8.11,14.94,,,297.0,Poor,0.6324702226825479
Brajrajnagar,2019-01-02,134.63,204.6,19.33,24.44,43.58,47.97,2.93,16.19,7.94,15.13,,,297.0,Poor,0.6576941866145579
Brajrajnagar,2019-01-03,144.01,212.12,19.49,28.77,43.34,50.6,3.0,15.81,8.42,16.37,,,323.0,Very Poor,0.6785882574686646
Brajrajnagar,2019-01-04,114.33,200.21,23.74,25.85,43.45,53.25,2.82,15.05,7.91,12.76,,,297.0,Poor,0.5707653137636663
Brajrajnagar,2019-01-05,111.2,182.96,23.49,28.05,47.47,65.87,2.89,15.69,6.65,12.08,,,269.0,Poor,0.6074511089260352
Brajrajnagar,2019-01-06,111.65,168.12,20.24,29.41,43.59,84.16,3.0,16.07,7.24,12.11,,,286.0,Poor,0.6637141838069196
Brajrajnagar,2019-01-07,115.3,175.98,17.55,28.26,40.47,62.08,3.04,15.34,7.3,12.01,,,278.0,Poor,0.654815992730577
Brajrajnagar,2019-01-08,120.05,170.37,14.69,23.73,34.61,42.75,3.02,15.05,8.18,10.29,,,303.0,Very Poor,0.7042294831935237
Brajrajnagar,2019-01-09,115.84,162.16,13.46,23.55,32.74,42.79,3.03,14.86,6.98,11.68,,,284.0,Poor,0.7139159373844448
Brajrajnagar,2019-01-10,107.48,170.41,18.88,26.1,38.12,53.42,2.88,14.78,7.42,5.43,,,248.0,Poor,0.6303442613336462
Brajrajnagar,2019-01-11,129.34,199.63,19.92,26.6,43.04,47.04,3.0,15.67,7.77,0.1,,,267.0,Poor,0.6475742252040255
Brajrajnagar,2019-01-12,144.95,224.11,22.13,32.79,49.01,42.17,3.21,17.73,7.27,0.0,,,316.0,Very Poor,0.6464921279157931
Brajrajnagar,2019-01-13,157.16,225.75,19.34,27.88,43.45,51.35,3.19,17.69,10.11,0.0,,,329.0,Very Poor,0.6958600841266327
Brajrajnagar,2019-01-14,158.4,230.38,19.84,26.74,40.66,38.75,3.31,16.54,7.91,0.0,,,334.0,Very Poor,0.6872613675807012
Brajrajnagar,2019-01-15,101.16,164.46,15.93,25.7,37.58,40.1,2.96,15.77,8.69,0.0,,,295.0,Poor,0.6147301895964997
Brajrajnagar,2019-01-16,97.91,166.85,21.4,32.0,45.64,36.76,3.0,18.08,8.76,0.0,,,212.0,Poor,0.5864630128781072
Brajrajnagar,2019-01-17,130.42,216.35,21.45,28.35,46.25,43.46,3.14,17.84,9.94,0.0,,,240.0,Poor,0.6025410025410025
Brajrajnagar,2019-01-18,131.1,216.29,21.82,31.39,47.63,58.18,3.25,16.63,7.99,0.0,,,319.0,Very Poor,0.6058505476223486
Brajrajnagar,2019-01-19,100.96,175.79,20.07,28.87,43.13,58.95,3.14,16.29,8.08,0.0,,,266.0,Poor,0.5739951105804765
Brajrajnagar,2019-01-20,103.75,170.98,22.29,25.11,44.53,44.08,3.22,16.09,7.4,0.0,,,241.0,Poor,0.6064414309095161
Brajrajnagar,2019-01-21,111.26,185.23,21.49,28.07,45.14,42.84,3.28,16.85,7.24,0.0,,,250.0,Poor,0.6003345383909784
